"cod_cent";"id";"nombre";"tipo_elem";"x";"y"
"06306";3989;"(MICRO) Principe Vergara N-S(Detras G,10) - ";"URB";"442404.055984699";"4476714.39163029"
"06716";7132;"(AFOROS) Velazquez, 24 S-N - Jorge Juan-Goya";"URB";"441954.508259539";"4475053.14160329"
"07001";3992;"Francisco Silvela N-S - Maria Molina-Diego de Leon";"URB";"442654.237370317";"4476381.02379695"
"07002";3993;"Francisco Silvela S-N - Jose Ortega y Gasset-Av, Toreros";"URB";"443052.411241935";"4475842.5992332"
"07003";3994;"Conde Pe�alver, 14 S-N - Hermosilla-Ayala";"URB";"442692.65758456";"4475289.85147503"
"07004";3995;"(AFOROS)Francisco Silvela, 46 S-N - (Ferrer del Rio-Jose Picon";"URB";"442869.917231547";"4476126.73421162"
"07005";3607;"(AFOROS) Francisco Silvela N-S - Maldonado-Juan Bravo";"URB";"442890.881526196";"4476074.39294359"
"07006";3608;"Azcona, 7 N-S - Ardemans-Francisco Silvela";"URB";"443038.725100847";"4476058.23037736"
"07007";3996;"Juan Bravo 64 O-E - Alcantara -Francisco Silvela";"URB";"442885.401249202";"4475957.48933404"
"07008";3579;"Conde Pe�alver N-S - Maldonado-Juan Bravo";"URB";"442743.802592581";"4476074.10736803"
"07009";3997;"Conde Pe�alver, 64 S-N - Padilla-Juan Bravo";"URB";"442732.654791562";"4475835.45136617"
"07010";3612;"Conde Pe�alver, 60 N-S - Padilla-Jose Ortega y Gasse";"URB";"442726.19088959";"4475803.62333158"
"07011";3613;"Conde Pe�alver S-N - D, Ramon de la Cruz-Jose Ortega y Gasset";"URB";"442713.986869635";"4475570.10774256"
"07012";3998;"Jose Ortega y Gasset O-E - Gral, Diaz Polier-Conde Pe�alver";"URB";"442625.539228201";"4475696.23380377"
"07013";3999;"Jose Ortega y  Gasset, 67 E-O - Alcantara-Conde Pe�alver";"URB";"442843.635604462";"4475684.32603822"
"07014";4000;"Jose Ortega y Gasset E-O - Montesa-Martires Concepcionistas";"URB";"442988.86926783";"4475671.50032445"
"07015";4001;"Juan Bravo, 69 E-O - Alcantara-Conde Pe�alver";"URB";"442865.52368396";"4475971.5596296"
"07016";10013;"Francisco Silvela N-S - Padilla-Ortega y Gasset";"URB";"443045.328774227";"4475835.15085747"
"07017";10192;"Conde Pe�alver N-S - Diego de Le�n-Maldonado";"URB";"442747.376919354";"4476157.95017405"
"07018";10193;"Conde Pe�alver N-S(Giro a Maldonado) - (Diego de Le�n-Maldonado)";"URB";"442751.844539222";"4476156.90766263"
"08001";4002;"Goya, 54 O-E - General Pardi�as-General Diaz Porlier";"URB";"442463.544053523";"4475137.41333573"
"08002";4003;"Principe de Vergara N-S - Hermosilla-Goya";"URB";"442306.161104293";"4475259.79590951"
"08003";4004;"Diego de Leon, 38 O-E - Castello-Principe de Vergara";"URB";"442280.139473907";"4476237.55369159"
"08004";4005;"(AFOROS)Jose Ortega y Gasset 45 E-O - Gral, Diaz Polier-Ppe,Vergara";"URB";"442511.517013964";"4475711.77202883"
"08005";4006;"(AFOROS)Jose Ortega y Gasset 45 O-E - Ppe, Vergara-Gral, Diaz Polier";"URB";"442504.247323863";"4475704.26327693"
"08006";5081;"Principe de Vergara, 85 N-S - General Oraa-Diego de Leon";"URB";"442382.973764909";"4476350.62503926"
"08008";4008;"Principe Vergara, 71 N-S - Diego de Leon-Maldonado";"URB";"442373.423389673";"4476216.21854715"
"08009";4009;"Principe Vergara, 54 S-N - Padilla-Juan Bravo";"URB";"442358.915085976";"4475874.92800954"
"08010";4010;"Principe Vergara, 51 N-S - Padilla-Jose Ortega y Gasset";"URB";"442347.887512009";"4475852.72730131"
"08011";4011;"Principe Vergara S-N - D,Ramon de la Cruz-Jose Ortega y Gasset";"URB";"442339.054551865";"4475597.95571756"
"08012";4012;"Diego de Leon, 23 O-E - Nu�ez Balboa-Velazquez";"URB";"442137.268862262";"4476253.14535307"
"08013";4013;"Diego de Leon, 51 E-O - General Pardi�as-Ppe, Vergara";"URB";"442495.394481021";"4476226.17767591"
"08014";7037;"Goya, 43 E-O - Nu�ez de Balboa-Velazquez";"URB";"442071.532490849";"4475170.70036857"
"08015";4015;"Goya, 34 O-E - Castello-Principe de Vergara";"URB";"442207.680320219";"4475156.20625046"
"08016";5082;"Goya E-O - General Pardi�as-Principe de Vergara";"URB";"442419.261524346";"4475145.56031098"
"08017";4016;"Jose Ortega y Gasset O-E - Nu�ez de Balboa-Castello";"URB";"442124.823853038";"4475733.77553035"
"08018";4017;"Jose Ortega y Gasset E-O - Nu�ez de Balboa-Velazquez";"URB";"442103.715078713";"4475737.62119934"
"08019";10098;"Principe Vergara N-S - Diego Le�n -Gral Ora�";"URB";"442386.739843083";"4476258.74540173"
"08020";10099;"Principe Vergara N-S(Giro a Maldonado) - Diego Le�n-Maldonado";"URB";"442370.32234784";"4476136.88829144"
"08021";10100;"(MICRO)Principe Vergara S-N - Marqu�s Salamanca-Padilla";"URB";"442354.392950168";"4475844.69470006"
"08022";10101;"(MICRO)Principe Vergara S-N - Hermosilla -Ayala";"URB";"442323.808296481";"4475415.52208118"
"08023";10102;"(TACTICA)Principe Vergara N-S(Giro a Hermosilla) - Ayala-Hermosilla";"URB";"442311.58766635";"4475296.74773295"
"08024";10170;"Ppe, Vergara N-S(Giro a Gral Ora�) - Maria Molina-Gral Ora�";"URB";"442388.529555608";"4476396.36262791"
"08RE14PM01";1048;"08RE14PM01";"M30";"443651.332708868";"4473388.84688296"
"08RE66PM01";6907;"08RE66PM01";"M30";"443689.009110348";"4473095.13550972"
"08RL21PM01";6897;"08RL21PM01";"M30";"443433.209866623";"4472849.50829276"
"08RR02PM01";1050;"08RR02PM01";"M30";"443507.428415124";"4472780.25638549"
"08RR18PM01";6896;"08RR18PM01";"M30";"443601.15453075";"4472877.17680582"
"09001";4018;"Lateral M-30 N-S - Salida Puente Ventas-Pl, Toros";"URB";"443937.383722988";"4475953.70292113"
"09002";4019;"Lateral M-30 S-N - Salida Puente Ventas-Ciudad Lineal";"URB";"443993.831389334";"4475729.55450749"
"09003";7109;"Alcala E-O - Raquel Meller- M-30";"URB";"444090.395302005";"4475874.79935127"
"09004";3753;"Alcala E-O - Montesa-Hermosilla";"URB";"442939.089426116";"4475283.85745965"
"09005";4021;"Alcala O-E - Jorge Juan-Felipe II";"URB";"442471.094026169";"4475000.18162287"
"09006";4022;"O�Donnell O-E - Alcala-Av, Menendez Pelayo";"URB";"442205.698801225";"4474750.47133827"
"09007";4023;"Fco, Silvela N-S - Jose Ortega y Gasset-Pl, Manuel Becerra";"URB";"443169.114174393";"4475622.25292254"
"09008";4024;"Conde de Pe�alver N-S - Ayala-Hermosilla";"URB";"442694.827347124";"4475383.75902914"
"09009";4025;"Alcala O-E - Almeria-Puente Ventas";"URB";"443771.042896999";"4475790.60503154"
"09010";4026;"O�Donnell E-O - Aguirre-Alcala";"URB";"442199.992473981";"4474755.24675353"
"09011";4027;"Alcala O-E - Velazquez-O�Donnel";"URB";"442025.935395892";"4474726.04884114"
"09012";4028;"Alcala E-O - Castello-Nu�ez de Balboa";"URB";"442159.303558239";"4474832.6082597"
"09013";4029;"Alcala E-O - General Pardi�as - Principe Vergara";"URB";"442396.699103444";"4474965.92642345"
"09014";4030;"Dr, Gomez Ulla E-O - Ruiz Perello-Pl, Manuel Becerra";"URB";"443332.484838639";"4475637.97103914"
"09015";4031;"Alcala E-O - Cardenal Belluga-Pl, Manuel Becerra";"URB";"443465.892025585";"4475611.16890457"
"09016";4032;"Alcala O-E - Pl, Manuel Becerra-Rufino Blanco";"URB";"443391.116296302";"4475557.10342602"
"09017";4033;"Dr, Esquerdo S-N - Marques Zafra-Pl, Manuel Becerra";"URB";"443305.403645003";"4475372.67549691"
"09018";4034;"Alcala O-E - Ayala-Pl, Manuel Becerra";"URB";"443135.264315597";"4475397.65306474"
"09019";4035;"Alcala E-O - Pl, Manuel Becerra-Ayala";"URB";"443163.483885482";"4475423.12006524"
"09020";4020;"Virgen de la Alegria N-S - Virgen de la Paz-Alcala";"URB";"444082.238438061";"4475902.17650485"
"09021";3616;"Fco, Silvela S-N - Jose Ortega y Gasset-Pl, Manuel Becerra";"URB";"443174.2618651";"4475658.92147089"
"09022";4036;"Alcala, 213 O-N - Rufino Blanco-Bocangel";"URB";"443519.470548912";"4475637.10241655"
"09023";4037;"Julio Camba, 5 N-S - Av, Toreros-Alcala";"URB";"443665.38301294";"4475829.88335038"
"09024";7038;"Alcala E-O(Frente Pl, Toros) - Brasilia-Julio Camba";"URB";"443791.82644273";"4475818.66468485"
"09025";4039;"Goya E-O - Lombia-Fernan Gonzalez";"URB";"442932.74988845";"4475109.76236116"
"09026";4040;"Goya O-E - Fuente del Berro-Dr, Esquerdo";"URB";"443095.058933762";"4475092.519127"
"09027";4041;"Narvaez N-S - Jorge Juan-Duque de Sesto";"URB";"442664.672152132";"4474946.19716791"
"09028";4042;"Narvaez S-N - Duque de Sesto-Jorge Juan";"URB";"442664.802373007";"4474878.37863165"
"09029";4043;"Principe de Vergara S-N - Jorge Juan-Goya";"URB";"442296.998063904";"4475013.3431573"
"09030";4044;"Jorge Juan O-E - Principe Vergara-General Pardi�as";"URB";"442313.36492776";"4474992.95632621"
"09031";4045;"Principe de Vergara N-S - Jorge Juan-Alcala";"URB";"442287.02382531";"4474988.36255236"
"09032";4046;"(TACTICO) Maiquez, 2 S-N - Duque de Sesto-Jorge Juan";"URB";"442934.017641057";"4474926.8949491"
"09033";4047;"Jorge Juan O-E - Fernan Gomez-Maiquez";"URB";"442926.755995999";"4474952.59670046"
"09034";4048;"Tunel O�Donnell O-E(Salida M-30) - ";"URB";"442019.952482919";"4474711.24993166"
"09035";7040;"(MICRO) Alcala O-E - Pte, Ventas-Av,Daroca";"URB";"443981.832082757";"4475849.8584078"
"09036";4038;"(MICRO) Salida M-30 Norte - ";"URB";"443984.419826539";"4475872.25565048"
"09037";9888;"Jorge Juan O-E - Castell�-Principe Vergara";"URB";"442206.890418189";"4475002.50037121"
"09038";10103;"Principe Vergara N-S(Giro a Jorge Juan) - Goya -Jorge Juan";"URB";"442290.51233198";"4475013.42777771"
"09NC51PM01";1052;"09NC51PM01";"M30";"443436.441883992";"4472775.94707558"
"09XC09PM01";6898;"09XC09PM01";"M30";"443528.547829063";"4472982.74101439"
"09XC37PM01";1049;"09XC37PM01";"M30";"443456.199910946";"4472792.33127165"
"10004";4052;"O�Donnell, 45 E-O - Fernan Gonzalez-Narvaez";"URB";"442776.094171763";"4474759.55966079"
"10005";4053;"O�Donnell, 21 E-O - Lope de Rueda-Antonio Acu�a";"URB";"442505.933663119";"4474778.10965675"
"10006";4054;"(AFOROS) Av, Menendez Pelayo, 10 S-N - Dr, Castelo-O�Donnell";"URB";"442347.262268916";"4474675.53066866"
"10007";4055;"O�Donnell, 16 O-E - Lope de Rueda-Narvaez";"URB";"442538.122697889";"4474769.52907357"
"10009";4057;"Ibiza, 25 E-O - Maiquez-Narvaez";"URB";"442715.225361506";"4474404.19503069"
"10010";4058;"Ibiza, 14 O-E - Menendez Pelayo-Narvaez";"URB";"442579.632199088";"4474395.89937461"
"10011";10093;"Narvaez 68 N-S - Ibiza-Alde,Sainz Baranda";"URB";"442624.828947245";"4474353.88543797"
"10012";4060;"Menendez Pelayo N-S - Sainz de Baranda-Puerta Granada";"URB";"442552.32856708";"4473875.81669342"
"10013";4061;"Menendez Pelayo N-S - Conde de Cartagena-Pl, Mariano Cavia";"URB";"442476.722454455";"4473361.71743563"
"10014";4062;"Nazaret E-O - Samaria-Reyes Magos";"URB";"442799.296917579";"4473601.27474617"
"10015";3462;"Menendez Pelayo, 75 S-N - Amado Nervo-Pl, Ni�o Jesus";"URB";"442578.76447682";"4473526.28389533"
"10017";4063;"Plaza del Ni�o Jesus, 3 E-O - Reyes Magos-Menen Pelayo";"URB";"442705.711020536";"4473601.38438971"
"10018";4064;"Narvaez N-S - Menorca-Ibiza";"URB";"442635.605622611";"4474520.55873884"
"10019";3609;"Menendez Pelayo N-S - (Pio  Baroja-Ni�o Jesus(Puerta Granada)";"URB";"442579.439425929";"4473754.98950747"
"10020";3610;"Menendez Pelayo N-S - Giro Izqda, Pl, Ni�o Jesus";"URB";"442583.542652314";"4473755.90476339"
"10022";4066;" Menendez Pelayo S-N - Pl, Ni�o Jes�s -Pio Baroja";"URB";"442611.706969849";"4473677.56594756"
"10023";4067;"Narvaez S-N - Doctor Castelo-O�Donnell";"URB";"442647.643706406";"4474655.63772956"
"10024";4068;"(AFOROS) Av, Menendez Pelayo N-S - O�Donnell-Doctor Castelo";"URB";"442323.762297879";"4474725.42603878"
"10025";4069;"(TACTICO) Pio Baroja O-E(Entrada a  Cruce) - ";"URB";"442602.516220631";"4473825.9949658"
"10026";4070;"(TACTICO) Fernan Gonzalez N-S - Duque Sesto-O�Donnell";"URB";"442791.468552671";"4474778.15918949"
"10027";4071;"Av, Menendez Pelayo N-S - Alcala-O�Donnell";"URB";"442306.446317765";"4474800.3400109"
"10028";4072;"O�Donnell O-E - Av, Menendez Pelayo-Antonio Acu�a";"URB";"442391.943417946";"4474779.77379886"
"10029";4073;"(TACTICO) Antonio Acu�a N-S - Duque de Sesto-O�Donnell";"URB";"442406.49588977";"4474807.09758749"
"10030";4074;"(TACTICO) Antonio Acu�a S-N - Doctor Castelo-O�Donnell";"URB";"442402.95821149";"4474753.70084498"
"10031";4075;"O�Donnell E-O - Miguel Vives-Maiquez";"URB";"442993.940192846";"4474744.48956729"
"10032";4076;"O�Donnell O-E - Fernan Gonzalez-Maiquez";"URB";"442816.817563825";"4474748.87640567"
"10033";4077;"(TACTICO) Maiquez S-N - Ibiza-O�Donnell";"URB";"442919.200855922";"4474717.6211021"
"10034";3764;"Narvaez, 33 S-N - Sainz de Baranda-Ibiza";"URB";"442620.88765736";"4474279.98330462"
"10035";7054;"IBIZA 43 E-O (MAIQUEZ - ANTONIO ARIAS)";"URB";"442954.178075451";"4474387.15187549"
"10036";7055;"IBIZA 40 O-E (FERNAN GONZALEZ - MAIQUEZ)";"URB";"442831.691356342";"4474377.81408441"
"10037";7053;"MAIQUEZ 52 S-N (ALC, SAINZ BARANDA - IBIZA)";"URB";"442888.848618431";"4474309.41075144"
"10038";10080;"Men�ndez Pelayo S-N - Doce Octubre-Alde,Sainz Baranda";"URB";"442482.213565715";"4474177.5048839"
"10039";10081;"Alde Sainz de Baranda O-E - Men�ndez Pelayo-Narv�ez";"URB";"442522.430775643";"4474255.6854999"
"10040";10082;"Men�ndez Pelayo N-S - Ibiza -Alde,Sainz de Baranda";"URB";"442423.357424147";"4474349.93757257"
"10041";10083;"Narvaez S-N - Doce de Octubre-Alde Sainz Baranda";"URB";"442614.06237551";"4474153.54147187"
"10042";10085;"Alde, Sainz Baranda E-O - Fern�n Gonz�lez -Narv�ez";"URB";"442715.851546289";"4474256.46853879"
"10043";10084;"Alde, Sainz Baranda E-O - Narv�ez-L�pez de Rueda";"URB";"442572.16851933";"4474268.68366352"
"10NC18PM01";6893;"10NC18PM01";"M30";"443179.814891678";"4472230.10628528"
"10NC76PM01";6891;"10NC76PM01";"M30";"442865.993297444";"4471840.13233655"
"10XC18PM01";6894;"10XC18PM01";"M30";"443215.818094027";"4472207.47933978"
"10XC82PM01";6892;"10XC82PM01";"M30";"442820.065833756";"4471645.80194813"
"11001";4078;"BOLIVAR E-O (EMBAJADORES - PL, LEGAZPI)";"URB";"441146.356161144";"4471461.321695"
"11002";4079;"P: MOLINO E-O(EMBAJADORES-PL,LEGAZPI)";"URB";"441149.191523835";"4471305.94886464"
"11003";4080;"MAESTRO ARBOS S-N(VALDEMORILLO-TTE, CORONEL NOREQA)";"URB";"440998.437133329";"4471234.549026"
"11004";4081;"(AFOROS) VADO STA, CATALINA S-N(PTE, ANDALUCIA-PL, LEGAZPI)";"URB";"440884.570136001";"4471293.89800507"
"11005";4082;"P: CHOPERA O-E(PL, GENERAL MAROTO -PL, LEGAZPI)";"URB";"440905.864025467";"4471498.58685286"
"11006";3727;"Jaime el Conquistador S-N - Aldea del Fresno-Pl,General Maroto";"URB";"440731.537666622";"4471873.5042469"
"11007";4083;"Jaime el Conquistador S-N - Tom�s Borr�s-Aldea del Fresno";"URB";"440739.747644348";"4471859.95640564"
"11008";3728;"Guillermo de Osma E-O - Alonso Carbonel-Benito Valderas";"URB";"440875.263589301";"4471715.71121412"
"11009";3614;"P, CHOPERA E-O(JAIME EL CONQUISTADOR-FERNANDO POO)";"URB";"440604.735074538";"4471792.87477468"
"11010";3615;"Jaime el Conquistador N-S - Torres Miranda-Cte, Benitez";"URB";"440760.633969913";"4472143.41920046"
"11011";4084;"Jaime el Conquistador S-N - Cte, Benitez-Torres Miranda";"URB";"440768.422007806";"4472135.95278025"
"11012";4085;"Divino Vall�s O-E - Fernando Poo-Jaime el Conquistador";"URB";"440682.934203545";"4472002.24975992"
"11013";5095;"Caceres O-E - Embajadores-Batalla del Salado";"URB";"440799.916064021";"4472249.25100698"
"11014";5096;"Embajadore N-S - Jaime el Conquistador-Divino Vall�s";"URB";"440827.774085139";"4472142.92516032"
"11015";4086;"Embajadores S-N - C�ceres-Greneral Palanca";"URB";"440760.672904728";"4472294.50029157"
"11016";4087;"Embajadores S-N - Batalla del Salado-C�ceres";"URB";"440857.486403805";"4472103.51012676"
"11017";4088;"Divino Vall�s O-E - Embajadores-P� Delicias";"URB";"440947.779743996";"4471978.79281989"
"11018";4089;"Divino Vall�s O-E - Jaime el Conquistador-Aldea del Fresno";"URB";"440836.174416334";"4471988.38369014"
"11019";4090;"Embajadores N-S - Jaime el Conquistador-Divino Vall�s";"URB";"440878.528965526";"4472045.23974525"
"11020";4091;"Embajadores S-N - Divino Vall�s-Batalla del Salado";"URB";"440906.682727809";"4472009.70592224"
"11021";4092;"Batalla del Salado N-S - C�ceres-Embajadores";"URB";"440898.272413889";"4472202.91966843"
"11022";4093;"BOLIVAR E-O(HIERRO-EMBAJADORES)";"URB";"441224.390878973";"4471494.14312053"
"11023";4094;"EMBAJADORES S-N(ANTRACITA-BOLMVAR)(SUPERFICIE)";"URB";"441213.184302927";"4471376.41319633"
"11024";4095;"EMBAJADORES S-N(ANTRACITA-BOLMVAR)(TZNEL A 80MTS)";"URB";"441210.3704812";"4471367.20842938"
"11025";4096;"EMBAJADORES S-N(ANTRACITA-BOLMVAR)(TZNEL A 190MTS)";"URB";"441249.641827239";"4471277.97530976"
"11026";4097;"EMBAJADORES S-N(BRONCE-ANTRACITA)(SUPERFICIE)";"URB";"441302.207372533";"4471167.99855674"
"11028";4099;"EMBAJADORES S-N(BRONCE -ANTRACITA)(TUNEL A 130MTS)";"URB";"441353.685703835";"4471041.00035025"
"11029";4100;"PASEO MOLINO E-O(LEGAZPI-EMBAJADORES)";"URB";"441156.567989007";"4471289.80863949"
"11030";4101;"EMBAJADORES N-S(BOLMVAR-PASEO MOLINO)";"URB";"441202.119807185";"4471372.29726237"
"11031";4102;"BRONCE E-O(HIERRO-EMBAJADORES)";"URB";"441417.981078402";"4471034.36579986"
"11032";4103;"EMBAJADORES N-S(BRONCE-PLANETARIO)";"URB";"441377.268319318";"4470976.97733661"
"11033";4104;"EMBAJADORES N-S(VIQUELAS-BRONCE)";"URB";"441341.0611961";"4471049.83096887"
"11034";5097;"AV, PLANETARIO E-O(PARQUE TIERNO GALVAN-EMBAJADOR)";"URB";"441481.848626444";"4470976.36243964"
"11035";4105;"EMBAJADORES S-N(PUERTO BIJAR-AV, PLANETARIO)";"URB";"441469.857863934";"4470860.50201357"
"11036";3582;"PUERTO SERRANO E-O(PUERTO MIRAVETE-EMBAJADORES)";"URB";"441598.799176788";"4470786.6175977"
"11037";4106;"EMBAJADORES S-N(PUERTO CRUZ VERDE-PUERTO SERRANO)";"URB";"441604.970433647";"4470678.98746729"
"11038";4107;"PUERTO SERRANO O-E (ENTRADA EMBAJADORES)";"URB";"441488.140984324";"4470701.41634757"
"11039";4108;"EMBAJADORES N-S(PUERTO BIJAR-PUERTO SERRANO)";"URB";"441494.127741301";"4470798.61119982"
"11040";4109;"HIERRO N-S(GRANITO-BOLMVAR)";"URB";"441282.234195583";"4471581.08704095"
"11041";4232;"HIERRO N-S(ANTRACITA-BRONCE)";"URB";"441432.148480765";"4471235.42510217"
"11500";4098;"(FICTICIO)EMBAJADORES S-N(TUNEL +SUPERFICIE)(SODIO-ANTRACITA)";"URB";"441295.143717712";"4471168.47406283"
"11NC43PM01";6878;"11NC43PM01";"M30";"442381.606497322";"4471399.4432291"
"11RE20PM01";6895;"11RE20PM01";"M30";"442222.082643969";"4471789.76820533"
"11RE59PM01";6887;"11RE59PM01";"M30";"441550.772505781";"4471043.17915878"
"11RE59PM02";6886;"11RE59PM02";"M30";"441566.038499786";"4471054.89486709"
"11XC46PM01";6879;"11XC46PM01";"M30";"442451.456014073";"4471422.62546394"
"12001";4110;"P� Delicias S-N - Murcia-Tortosa";"URB";"441160.098665764";"4472980.25130081"
"12003";4111;"P� Delicias O-E - Batalla del Salado-P� Delicias";"URB";"441039.551002067";"4472853.09673261"
"12004";4112;"P� Delicias S-N - Ancora-Delicias";"URB";"441138.308145357";"4472752.75062329"
"12005";3729;"Palos de la Frontera E-O - P� Delicias -Batalla del Salado";"URB";"441105.970411249";"4472724.24557759"
"12006";4113;"P� Delicias S-N - Bustamante-Canarias";"URB";"441112.056392031";"4472503.83966116"
"12007";4114;"Ferrocarril O-E - Batalla del Salado-P� Delicias";"URB";"440965.284857551";"4472485.2170315"
"12008";4115;"P� Delicias S-N - Caceres- General Palanca";"URB";"441088.37922777";"4472233.00860996"
"12009";4116;"P� Delicias S-N - Tomas Breton-Caceres";"URB";"441077.669596711";"4472117.05565354"
"12010";4117;"Caceres 9, O-E - Batalla del Salado-P� Delicias";"URB";"440985.13312126";"4472227.65994926"
"12011";4118;"Juan Vera E-O - Juana Do�a-P� Delicias";"URB";"441150.221775948";"4471960.01357283"
"12012";4119;"P� Delicias S-N - Alejandro Ferrant-Juan Vera";"URB";"441049.383612482";"4471853.83997792"
"12013";4120;"Alicante O-E - Juana Do�a-Pl, Beata M� Ana Jesus";"URB";"441173.992506529";"4471739.43971683"
"12014";4121;"Embajadores S-N - Granito-Pl, Beata M� Ana Jesus";"URB";"441109.237632113";"4471609.95478487"
"12015";4122;"P� Delicias S-N - Pl, Legazpi-Pl, Beata M� Ana Jesus";"URB";"441021.682267301";"4471548.15663425"
"12016";4123;"Guillermo de Osma O-E - Domingo P, Val - Pl,Beata M� Ana Jesus";"URB";"440939.679146183";"4471721.84350131"
"12017";4124;"Embajadores N-S - Tomas Borras-Miguel Arredondo";"URB";"440964.16982147";"4471881.68564996"
"12018";4125;"Embajadores S-N - Pl, Beata M� Ana Jesus-Divino Vall�s";"URB";"440990.530087207";"4471850.0247791"
"12036";4142;"(TACTICO) MENESES N-S (5 MTS,) (NEBULOSAS - PLANETARIO)";"URB";"442039.881267837";"4471702.14830881"
"12037";4143;"(TACTICO) MENESES S-N (5 MTS,)";"URB";"442081.549740891";"4471656.88509357"
"12038";4144;"General Lacy N-S - Delicias-Ancora";"URB";"441388.526636943";"4472797.32454829"
"12039";4145;"Ancora E-O - Mendez Alvaro-General Lacy";"URB";"441499.932919255";"4472691.34165719"
"12040";4146;"General Lacy S-N - Canarias-Ancora";"URB";"441374.868218514";"4472588.40657005"
"12041";4147;"Ancora E-O - General Lacy-Rafael Riego";"URB";"441362.024599902";"4472703.25765"
"12042";4148;"Rafael Riego N-S - Delicias-Ancora";"URB";"441265.743224552";"4472801.64577101"
